order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,sentiment_label,delivery_delay,review_length,duplicate_review,suspicious_review,return_rate,average_rating,complaint_rate,avg_delay,seller_risk_score
O00480,2025-05-22,2025-05-26,2025-05-28,S029,Groceries,196.41,3.0,Kumasi,2.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Pickup,South East,Positive,2,49,True,True,0.0,3.2222222222222223,1.0,4.166666666666667,0.4175378787878788
O00481,2025-05-24,2025-05-27,2025-06-04,S007,Home & Living,56.08,4.0,Kumasi,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Pickup,Greater Accra,Neutral,8,53,True,True,0.0,3.65,1.0,5.6,0.40959090909090906
O00482,2025-06-04,2025-06-04,2025-06-11,S043,Fashion,320.95,3.0,Accra,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Standard,Greater Accra,Negative,7,45,True,True,0.0,3.9444444444444446,1.0,3.7222222222222223,0.3943560606060606
O00483,2025-05-20,2025-05-23,2025-05-24,S019,Health,229.33,2.0,Kumasi,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,Greater Accra,Positive,1,50,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00484,2025-06-19,2025-06-21,2025-06-22,S016,Fashion,430.02,3.0,Kumasi,2.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,Ashanti,Positive,1,34,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00485,2025-06-20,2025-06-24,2025-06-28,S042,Fashion,303.08,3.0,Kano,3.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Express,South West,Positive,4,43,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00486,2025-06-17,2025-06-19,2025-06-27,S007,Fashion,311.5,2.0,Kumasi,5.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South West,Negative,8,42,True,True,0.0,3.65,1.0,5.6,0.40959090909090906
O00487,2025-06-11,2025-06-11,2025-06-17,S025,Home & Living,257.55,4.0,Kumasi,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,South East,Positive,6,57,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00488,2025-05-21,2025-05-22,2025-05-28,S010,Fashion,168.28,4.0,Kumasi,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South West,Negative,6,46,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00489,2025-05-09,2025-05-09,2025-05-12,S018,Home & Living,55.58,4.0,Kano,5.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,South East,Positive,3,50,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00490,2025-05-01,2025-05-03,2025-05-11,S015,Toys,48.91,1.0,Lagos,5.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,South West,Negative,8,45,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00491,2025-06-01,2025-06-04,2025-06-12,S014,Toys,274.99,3.0,Kumasi,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South East,Negative,8,42,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00492,2025-04-11,2025-04-11,2025-04-15,S033,Electronics,412.6,4.0,Kumasi,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South West,Negative,4,42,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00493,2025-06-16,2025-06-19,2025-06-28,S027,Electronics,411.44,4.0,Lagos,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,Volta,Positive,9,50,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00494,2025-04-15,2025-04-15,2025-04-19,S024,Electronics,65.34,2.0,Accra,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Volta,Negative,4,42,True,True,0.05263157894736842,3.526315789473684,1.0,4.421052631578948,0.42770334928229664
O00495,2025-05-17,2025-05-18,2025-05-27,S026,Electronics,453.63,3.0,Kano,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Standard,Greater Accra,Positive,9,49,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00496,2025-05-04,2025-05-04,2025-05-08,S028,Health,223.4,4.0,Kano,5.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Greater Accra,Negative,4,42,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00497,2025-06-03,2025-06-05,2025-06-05,S040,Electronics,423.43,3.0,Accra,2.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,South East,Negative,0,36,True,True,0.125,3.125,1.0,3.0,0.4602272727272727
O00498,2025-06-12,2025-06-15,2025-06-21,S008,Toys,169.3,4.0,Kano,2.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,Greater Accra,Negative,6,37,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00499,2025-05-25,2025-05-27,2025-05-30,S033,Electronics,495.95,3.0,Kumasi,5.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Ashanti,Neutral,3,53,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00500,2025-06-20,2025-06-24,2025-06-26,S049,Health,115.61,3.0,Lagos,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,North Central,Positive,2,57,True,True,0.0,3.3666666666666667,1.0,4.733333333333333,0.4151363636363636
O00501,2025-04-29,2025-05-02,2025-05-02,S029,Fashion,210.07,4.0,Accra,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,Greater Accra,Positive,0,49,True,True,0.0,3.2222222222222223,1.0,4.166666666666667,0.4175378787878788
O00502,2025-06-25,2025-06-26,2025-06-28,S003,Fashion,396.34,1.0,Accra,5.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South East,Negative,2,42,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00503,2025-06-17,2025-06-19,2025-06-20,S018,Home & Living,338.66,3.0,Lagos,3.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Standard,Volta,Neutral,1,40,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00504,2025-06-24,2025-06-28,2025-07-05,S033,Fashion,235.58,4.0,Kano,2.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Greater Accra,Positive,7,34,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00505,2025-06-20,2025-06-23,2025-06-23,S015,Toys,403.15,3.0,Lagos,1.0,No review,0.0,No,No Complaint,Express,North Central,Neutral,0,9,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00506,2025-06-21,2025-06-21,2025-06-23,S041,Health,459.86,3.0,Lagos,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Greater Accra,Positive,2,57,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00507,2025-05-27,2025-05-27,2025-05-30,S036,Electronics,414.76,3.0,Lagos,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,South West,Positive,3,43,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00508,2025-05-17,2025-05-19,2025-05-25,S022,Health,314.46,1.0,Kano,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,Ashanti,Negative,6,45,True,True,0.05555555555555555,3.2777777777777777,1.0,4.277777777777778,0.43569444444444444
O00509,2025-06-11,2025-06-15,2025-06-18,S025,Health,321.19,4.0,Kumasi,1.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,North Central,Negative,3,42,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00510,2025-06-06,2025-06-09,2025-06-17,S037,Health,16.08,4.0,Kano,5.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,South West,Positive,8,52,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00511,2025-05-19,2025-05-21,2025-05-29,S025,Toys,46.38,1.0,Kano,1.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,North Central,Negative,8,36,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00512,2025-06-07,2025-06-11,2025-06-16,S045,Health,427.61,1.0,Kumasi,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,Ashanti,Positive,5,57,True,True,0.0,3.4545454545454546,1.0,5.454545454545454,0.4149586776859504
O00513,2025-05-25,2025-05-29,2025-05-29,S012,Home & Living,100.81,3.0,Lagos,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Express,Greater Accra,Positive,0,34,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00514,2025-04-28,2025-04-29,2025-05-03,S010,Fashion,220.3,3.0,Kumasi,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,Ashanti,Negative,4,36,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00515,2025-06-03,2025-06-07,2025-06-09,S032,Fashion,41.18,4.0,Kumasi,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,South West,Neutral,2,53,True,True,0.0,3.7142857142857144,1.0,3.642857142857143,0.40099025974025976
O00516,2025-04-24,2025-04-28,2025-05-06,S012,Toys,371.41,1.0,Accra,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South West,Negative,8,42,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00517,2025-04-27,2025-04-27,2025-05-04,S012,Toys,416.35,4.0,Accra,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,South East,Negative,7,45,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00518,2025-05-15,2025-05-18,2025-05-26,S049,Groceries,220.91,4.0,Kano,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,North Central,Neutral,8,53,True,True,0.0,3.3666666666666667,1.0,4.733333333333333,0.4151363636363636
O00519,2025-04-22,2025-04-26,2025-04-28,S016,Toys,90.76,2.0,Accra,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Greater Accra,Negative,2,42,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00520,2025-06-17,2025-06-20,2025-06-26,S043,Electronics,396.51,3.0,Kumasi,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,Greater Accra,Negative,6,46,True,True,0.0,3.9444444444444446,1.0,3.7222222222222223,0.3943560606060606
O00521,2025-05-20,2025-05-23,2025-05-25,S035,Groceries,61.07,2.0,Lagos,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,North Central,Positive,2,57,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00522,2025-05-29,2025-05-31,2025-06-06,S046,Groceries,475.76,2.0,Kano,5.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Pickup,South West,Neutral,6,53,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00523,2025-06-23,2025-06-23,2025-06-24,S018,Toys,141.79,2.0,Kumasi,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Ashanti,Positive,1,57,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00524,2025-06-22,2025-06-24,2025-07-01,S027,Toys,241.52,2.0,Accra,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,South East,Positive,7,57,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00525,2025-05-20,2025-05-24,2025-05-24,S017,Health,240.12,1.0,Kano,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,Ashanti,Negative,0,40,True,True,0.0,3.7907251165260485,1.0,4.705882352941177,0.4023210272528816
O00526,2025-06-01,2025-06-05,2025-06-08,S002,Health,240.17,4.0,Lagos,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Volta,Negative,3,46,True,True,0.0,3.6666666666666665,1.0,4.0476190476190474,0.4037987012987013
O00527,2025-05-17,2025-05-17,2025-05-17,S011,Health,263.12,2.0,Accra,3.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,South East,Positive,0,43,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00528,2025-06-09,2025-06-09,2025-06-18,S045,Electronics,27.99,4.0,Kumasi,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,South West,Positive,9,49,True,True,0.0,3.4545454545454546,1.0,5.454545454545454,0.4149586776859504
O00529,2025-04-25,2025-04-26,2025-05-01,S006,Toys,224.88,4.0,Kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Volta,Positive,5,57,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00530,2025-04-24,2025-04-24,2025-05-02,S009,Health,204.54,1.0,Kumasi,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South West,Negative,8,46,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00531,2025-06-15,2025-06-15,2025-06-21,S030,Electronics,270.48,3.0,Accra,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,South West,Negative,6,40,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00532,2025-06-10,2025-06-12,2025-06-12,S044,Fashion,354.11,3.0,Kumasi,3.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,South West,Negative,0,45,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00533,2025-06-03,2025-06-07,2025-06-11,S025,Toys,367.63,4.0,Lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Volta,Positive,4,57,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00534,2025-05-02,2025-05-06,2025-05-15,S021,Groceries,340.56,1.0,Kano,5.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South West,Negative,9,37,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00535,2025-05-31,2025-05-31,2025-06-06,S026,Groceries,412.39,4.0,Kano,4.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Express,Ashanti,Neutral,6,40,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00536,2025-04-25,2025-04-28,2025-04-29,S021,Electronics,416.5,1.0,Accra,3.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,Volta,Negative,1,37,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00537,2025-05-04,2025-05-07,2025-05-08,S021,Electronics,335.99,1.0,Kano,1.0,No review,0.458333333,No,No Complaint,Express,Volta,Positive,1,9,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00538,2025-05-21,2025-05-21,2025-05-30,S019,Health,279.3,1.0,Accra,3.0,No review,0.5,No,No Complaint,Pickup,North Central,Positive,9,9,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00539,2025-06-25,2025-06-29,2025-07-07,S019,Electronics,377.43,2.0,Lagos,4.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Express,Greater Accra,Positive,8,43,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00540,2025-06-25,2025-06-26,2025-06-27,S036,Groceries,445.14,1.0,Kano,2.0,Low quality. Would not recommend at all.,0.0,Yes,Late Delivery,Standard,Volta,Neutral,1,40,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00541,2025-05-13,2025-05-16,2025-05-21,S035,Electronics,85.62,3.0,Lagos,2.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,South West,Positive,5,34,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00542,2025-04-20,2025-04-21,2025-04-21,S013,Electronics,42.56,4.0,Kano,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,Greater Accra,Negative,0,45,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00543,2025-06-24,2025-06-24,2025-06-30,S010,Health,270.92,3.0,Kumasi,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,North Central,Negative,6,42,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00544,2025-05-13,2025-05-13,2025-05-21,S036,Toys,31.43,1.0,Accra,4.0,No review,0.58,No,No Complaint,Standard,Volta,Positive,8,9,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00545,2025-05-06,2025-05-10,2025-05-15,S020,Fashion,329.62,4.0,Kano,5.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South East,Negative,5,42,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00546,2025-05-08,2025-05-08,2025-05-12,S019,Fashion,207.91,1.0,Kumasi,5.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,North Central,Negative,4,37,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00547,2025-05-06,2025-05-07,2025-05-09,S050,Health,299.24,4.0,Lagos,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Ashanti,Positive,2,52,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00548,2025-05-21,2025-05-23,2025-06-01,S013,Home & Living,293.84,1.0,Kumasi,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Volta,Positive,9,57,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00549,2025-05-02,2025-05-02,2025-05-09,S016,Electronics,23.44,4.0,Kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,Ashanti,Negative,7,46,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00550,2025-05-18,2025-05-21,2025-05-25,S041,Electronics,91.76,1.0,Lagos,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Standard,South East,Positive,4,43,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00551,2025-06-07,2025-06-09,2025-06-18,S002,Electronics,179.48,4.0,Kumasi,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South West,Negative,9,42,True,True,0.0,3.6666666666666665,1.0,4.0476190476190474,0.4037987012987013
O00552,2025-05-17,2025-05-19,2025-05-19,S035,Home & Living,322.08,3.0,Kumasi,2.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,South West,Negative,0,37,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00553,2025-05-06,2025-05-09,2025-05-16,S010,Fashion,270.23,4.0,Kano,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,Volta,Positive,7,57,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00554,2025-06-05,2025-06-05,2025-06-06,S018,Electronics,232.46,4.0,Kano,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,Volta,Positive,1,52,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00555,2025-05-30,2025-06-01,2025-06-04,S020,Fashion,23.49,3.0,Kumasi,1.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Volta,Positive,3,34,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00556,2025-04-10,2025-04-11,2025-04-13,S018,Home & Living,463.56,3.0,Accra,1.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Ashanti,Neutral,2,40,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00557,2025-04-28,2025-04-29,2025-05-03,S028,Electronics,234.68,2.0,Kano,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South West,Negative,4,46,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00558,2025-06-17,2025-06-21,2025-06-23,S039,Electronics,191.49,4.0,Lagos,5.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,South East,Positive,2,50,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00559,2025-06-10,2025-06-10,2025-06-10,S003,Fashion,305.44,4.0,Kumasi,1.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Ashanti,Positive,0,57,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00560,2025-06-09,2025-06-13,2025-06-18,S008,Toys,84.28,1.0,Kumasi,4.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Greater Accra,Positive,5,50,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00561,2025-06-08,2025-06-12,2025-06-13,S046,Home & Living,85.53,1.0,Accra,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,South West,Positive,1,57,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00562,2025-04-15,2025-04-16,2025-04-17,S042,Toys,420.89,3.0,Kano,3.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,Ashanti,Negative,1,45,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00563,2025-05-06,2025-05-10,2025-05-14,S008,Home & Living,105.37,1.0,Lagos,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Pickup,Greater Accra,Positive,4,43,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00564,2025-05-10,2025-05-10,2025-05-17,S037,Electronics,283.28,3.0,Kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Volta,Positive,7,57,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00565,2025-06-23,2025-06-25,2025-06-28,S039,Fashion,83.76,2.0,Lagos,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Pickup,Volta,Neutral,3,53,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00566,2025-04-13,2025-04-14,2025-04-21,S010,Home & Living,496.99,4.0,Lagos,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Ashanti,Positive,7,52,True,True,0.0,3.4482758620689653,1.0,5.9655172413793105,0.41688871473354233
O00567,2025-06-15,2025-06-19,2025-06-25,S022,Toys,398.34,3.0,Kano,3.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Volta,Neutral,6,40,True,True,0.05555555555555555,3.2777777777777777,1.0,4.277777777777778,0.43569444444444444
O00568,2025-05-31,2025-06-04,2025-06-07,S046,Groceries,29.34,1.0,Kano,5.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,South East,Negative,3,36,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00569,2025-04-10,2025-04-14,2025-04-15,S040,Groceries,74.86,3.0,Kano,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,North Central,Negative,1,36,True,True,0.125,3.125,1.0,3.0,0.4602272727272727
O00570,2025-04-10,2025-04-14,2025-04-19,S019,Health,271.36,4.0,Lagos,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,Ashanti,Negative,5,42,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00571,2025-05-27,2025-05-30,2025-06-07,S049,Health,71.16,1.0,Lagos,5.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,North Central,Negative,8,40,True,True,0.0,3.3666666666666667,1.0,4.733333333333333,0.4151363636363636
O00572,2025-05-08,2025-05-10,2025-05-12,S038,Toys,472.58,1.0,Lagos,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Pickup,Ashanti,Neutral,2,53,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00573,2025-05-20,2025-05-21,2025-05-24,S030,Groceries,55.9,4.0,Kano,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Ashanti,Positive,3,57,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00574,2025-05-17,2025-05-19,2025-05-27,S042,Fashion,109.58,4.0,Accra,3.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Express,Greater Accra,Positive,8,43,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00575,2025-06-19,2025-06-21,2025-06-22,S006,Electronics,365.6,1.0,Accra,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,South East,Positive,1,34,True,True,0.0,3.4761904761904763,1.0,7.571428571428571,0.42152597402597397
O00576,2025-06-07,2025-06-10,2025-06-16,S030,Fashion,305.04,3.0,Kano,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,South East,Negative,6,46,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00577,2025-05-24,2025-05-27,2025-05-27,S011,Fashion,108.23,1.0,Accra,4.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,North Central,Positive,0,50,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00578,2025-05-01,2025-05-03,2025-05-08,S002,Health,156.23,4.0,Kumasi,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,North Central,Positive,5,57,True,True,0.0,3.6666666666666665,1.0,4.0476190476190474,0.4037987012987013
O00579,2025-04-08,2025-04-12,2025-04-18,S015,Electronics,25.09,3.0,Kumasi,1.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South East,Negative,6,42,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00580,2025-05-18,2025-05-20,2025-05-25,S049,Fashion,346.98,3.0,Accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Volta,Negative,5,46,True,True,0.0,3.3666666666666667,1.0,4.733333333333333,0.4151363636363636
O00581,2025-05-04,2025-05-07,2025-05-08,S048,Health,319.95,1.0,Accra,3.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,North Central,Negative,1,36,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00582,2025-05-18,2025-05-18,2025-05-20,S004,Home & Living,369.2,2.0,Kumasi,5.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,Volta,Negative,2,37,True,True,0.07692307692307693,3.6923076923076925,1.0,2.8461538461538463,0.42585664335664336
O00583,2025-05-17,2025-05-19,2025-05-19,S022,Health,341.64,1.0,Kano,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,Greater Accra,Positive,0,34,True,True,0.05555555555555555,3.2777777777777777,1.0,4.277777777777778,0.43569444444444444
O00584,2025-04-30,2025-05-04,2025-05-11,S050,Fashion,320.12,3.0,Accra,5.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Volta,Negative,7,42,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
